as_of_date,instrument_id,counterparty_id,product_type,segment,origination_date,maturity_date,original_balance,current_balance,undrawn_amount,interest_rate,days_past_due,watchlist_flag,forbearance_flag,default_flag,chargeoff_flag,collateral_type,collateral_value,ltv,risk_grade,state
2026-06-30,LN-000121,CP-I-00544,Mortgage,RETAIL,2020-02-01,2050-01-18,367522.0938779956,301608.7034381796,0.0,0.11109247094287614,15,1,0,0,0,Residential Real Estate,314022.06831305724,0.9604697690784509,,GA
2026-06-30,LN-000122,CP-I-00618,Credit Card,RETAIL,2021-03-15,2031-03-11,9791.34311344547,10795.981709771435,7535.271997279453,0.20127215905777887,0,1,0,0,0,Unsecured,0.0,,,TX
2026-06-30,LN-000123,CP-I-00796,Mortgage,RETAIL,2020-07-04,2050-06-21,518869.95729338686,429403.2873950402,0.0,0.09244694110841145,0,1,0,0,0,Residential Real Estate,605919.0919274153,0.708680900001216,,VA
2026-06-30,LN-000124,CP-I-01168,Mortgage,RETAIL,2022-10-23,2052-10-09,684602.2741124171,637269.0489159233,0.0,0.20262394827317898,0,0,0,0,0,Residential Real Estate,711425.0214186531,0.8957641771512966,,NC
2026-06-30,LN-000125,CP-I-01577,Mortgage,RETAIL,2025-04-06,2055-03-24,164481.43934769422,159691.51847671362,0.0,0.11951991224400954,0,0,0,0,0,Residential Real Estate,215005.6103822539,0.7427318672884929,,VA
2026-06-30,LN-000126,CP-I-00575,Personal Loan,RETAIL,2024-10-19,2028-10-17,41484.42607643251,27664.355285386617,0.0,0.2126770332406314,0,0,0,0,0,Unsecured,0.0,,,NC
2026-06-30,LN-000127,CP-C-00633,Revolving Credit Facility,COMMERCIAL,2019-12-29,2029-12-24,330345.9943003326,499844.44310394616,90409.43812864297,0.21397906473683365,0,0,0,0,0,Unsecured,0.0,,BBB,VA
2026-06-30,LN-000128,CP-I-01305,Credit Card,RETAIL,2024-09-26,2034-09-22,9044.344114023674,3288.2076875979183,10406.588624946826,0.15769801791139224,0,0,0,0,0,Unsecured,0.0,,,GA
2026-06-30,LN-000129,CP-I-01259,Mortgage,RETAIL,2022-06-11,2052-05-28,496064.89831567515,440051.74996174197,0.0,0.14102487516039044,0,0,0,0,0,Residential Real Estate,352345.7776724406,1.248920174008265,,TX
2026-06-30,LN-000130,CP-I-01198,Auto Loan,RETAIL,2025-08-16,2030-08-14,39203.62061390319,32394.7684515122,0.0,0.13908194981172056,0,0,0,0,0,Vehicle,27093.089658572117,1.1956838020230247,,GA
2026-06-30,LN-000131,CP-I-01322,Credit Card,RETAIL,2021-11-04,2031-10-31,5400.665233136887,5467.466474399821,4588.908180965053,0.07251395085345541,0,1,0,0,0,Unsecured,0.0,,,NY
2026-06-30,LN-000132,CP-I-00680,Credit Card,RETAIL,2021-01-25,2031-01-21,5049.150516920533,7202.283041538464,2266.976786574055,0.15097201646797972,0,0,0,0,0,Unsecured,0.0,,,TX
2026-06-30,LN-000133,CP-I-00506,Mortgage,RETAIL,2024-11-18,2054-11-05,286666.194984513,276354.5129698226,0.0,0.08396221350655553,30,1,0,0,0,Residential Real Estate,358766.9125383211,0.7702898548101318,,TX
2026-06-30,LN-000134,CP-I-01386,Auto Loan,RETAIL,2023-06-14,2028-06-11,22363.544222776844,11022.530625469437,0.0,0.08981091470126425,45,1,0,0,0,Vehicle,8447.080736362497,1.304892301788983,,VA
2026-06-30,LN-000135,CP-C-00375,Equipment Lease,COMMERCIAL,2019-12-08,2024-12-05,399283.7223674285,108475.49896807622,0.0,0.07897611201393093,0,0,0,0,0,Equipment,130683.36003747529,0.8300635898630809,BBB,TX
2026-06-30,LN-000136,CP-C-00644,Commercial Term Loan,COMMERCIAL,2020-07-17,2027-07-14,5374459.850929193,1679736.1442644321,0.0,0.18582909194573102,0,0,0,0,0,Business Assets,1406150.7234232174,1.1945633681254184,BBB+,NY
2026-06-30,LN-000137,CP-I-01636,Mortgage,RETAIL,2022-09-18,2052-09-04,502997.02969695977,466378.3343542891,0.0,0.11665029102678312,0,0,0,0,0,Residential Real Estate,674101.8516186611,0.6918514364474985,,NY
2026-06-30,LN-000138,CP-C-00308,Commercial Term Loan,COMMERCIAL,2022-12-20,2029-12-16,3134642.802146787,1868295.13105209,0.0,0.21584388448719982,0,0,0,0,0,Business Assets,1626202.8200396579,1.1488696908092488,BBB+,VA
2026-06-30,LN-000139,CP-I-00046,Credit Card,RETAIL,2025-10-08,2035-10-04,11222.216839062972,7550.426958243073,16348.482862172486,0.2151414129410974,0,0,0,0,0,Unsecured,0.0,,,FL
2026-06-30,LN-000140,CP-I-00105,Auto Loan,RETAIL,2021-10-11,2026-10-09,34116.0115814961,9277.521575138388,0.0,0.17692140300223805,0,0,0,0,0,Vehicle,9762.045740322019,0.9503665340162964,,VA
2026-06-30,LN-000141,CP-I-01016,Personal Loan,RETAIL,2022-08-30,2026-08-28,26062.837961691872,7094.102061520811,0.0,0.12023145031822743,0,1,0,0,0,Unsecured,0.0,,,GA
2026-06-30,LN-000142,CP-I-00226,Auto Loan,RETAIL,2022-09-28,2027-09-26,51172.14557813985,21073.146092204315,0.0,0.2005120977357087,0,0,0,0,0,Vehicle,19161.176986588198,1.0997834896548575,,TX
2026-06-30,LN-000143,CP-I-01628,Mortgage,RETAIL,2022-05-28,2052-05-14,412414.3015483387,373831.09479785827,0.0,0.12397108618580907,0,0,0,0,0,Residential Real Estate,286204.3429950019,1.3061684909665632,,NY
2026-06-30,LN-000144,CP-C-00200,Equipment Lease,COMMERCIAL,2021-12-15,2026-12-13,1644711.9576967969,465567.3116418976,0.0,0.08098821038362233,0,0,0,0,0,Equipment,485784.4446631033,0.9583825022737678,BBB,CA
2026-06-30,LN-000145,CP-C-00535,Revolving Credit Facility,COMMERCIAL,2019-10-18,2029-10-13,452613.66742809396,395341.8571217614,598778.536600587,0.09696608401153711,0,0,0,0,0,Unsecured,0.0,,BBB-,FL
2026-06-30,LN-000146,CP-C-00007,Equipment Lease,COMMERCIAL,2024-02-14,2029-02-11,440183.3179438411,277280.91748773993,0.0,0.08161531528284989,0,0,0,0,0,Equipment,246130.1120699341,1.126562350115677,BBB+,NC
2026-06-30,LN-000147,CP-I-01023,Auto Loan,RETAIL,2022-03-18,2027-03-16,28681.97395706946,8798.100372276995,0.0,0.21027010513582645,0,0,0,0,0,Vehicle,12275.743488798504,0.7167061107382355,,TX
2026-06-30,LN-000148,CP-I-01157,Personal Loan,RETAIL,2020-11-22,2024-11-20,25471.813773428206,6491.312109025625,0.0,0.04598029227928108,0,1,0,0,0,Unsecured,0.0,,,FL
2026-06-30,LN-000149,CP-I-00208,Auto Loan,RETAIL,2025-02-03,2030-02-01,70828.13811358938,53729.404445882465,0.0,0.19246766366048548,0,1,0,0,0,Vehicle,76713.08661986726,0.7003942457970078,,NC
2026-06-30,LN-000150,CP-I-01209,Personal Loan,RETAIL,2020-06-11,2024-06-09,15223.26412635586,4026.9279473576526,0.0,0.1191768883583853,0,0,0,0,0,Unsecured,0.0,,,TX
2026-06-30,LN-000151,CP-C-00075,Commercial Term Loan,COMMERCIAL,2020-04-30,2027-04-27,761589.721993019,227363.54824552278,0.0,0.1923192295639312,0,0,0,0,0,Business Assets,299961.97930167447,0.7579745565582537,A,GA
2026-06-30,LN-000152,CP-C-00552,Commercial Real Estate,COMMERCIAL,2023-09-01,2038-08-25,5635826.935156933,4808524.087562266,0.0,0.15908182449380015,0,0,0,0,0,Commercial Real Estate,5502923.525394143,0.8738126316625232,BB+,GA
2026-06-30,LN-000153,CP-I-01036,Auto Loan,RETAIL,2023-09-14,2028-09-11,31011.38315867769,17033.950284718598,0.0,0.09135102292004792,0,0,0,0,0,Vehicle,20207.75203882795,0.8429413747748344,,NC
2026-06-30,LN-000154,CP-C-00120,Commercial Real Estate,COMMERCIAL,2020-06-15,2035-06-09,199947.4996494993,132464.52533614295,0.0,0.06514252314424093,0,0,0,0,0,Commercial Real Estate,134357.68611402187,0.9859095461329075,AA,GA
2026-06-30,LN-000155,CP-I-00453,Mortgage,RETAIL,2020-05-20,2050-05-07,163959.69148504207,136255.88534143454,0.0,0.20684880108129122,0,1,0,0,0,Residential Real Estate,145451.06955083355,0.9367815978404656,,VA
2026-06-30,LN-000156,CP-C-00517,Revolving Credit Facility,COMMERCIAL,2023-05-22,2033-05-17,435399.7247478557,230330.3507870045,354471.7795261257,0.04757799015445864,0,0,0,0,0,Unsecured,0.0,,BBB,NC
2026-06-30,LN-000157,CP-C-00040,Revolving Credit Facility,COMMERCIAL,2021-03-14,2031-03-10,772568.5580466363,406496.113726141,606434.1503023049,0.1952929322004085,0,0,0,0,0,Unsecured,0.0,,BBB-,NY
2026-06-30,LN-000158,CP-C-00569,Commercial Term Loan,COMMERCIAL,2024-01-07,2031-01-03,518500.62905174674,378325.5948659067,0.0,0.06741146988644213,0,0,0,0,0,Business Assets,345213.59779656655,1.0959174183192313,A,TX
2026-06-30,LN-000159,CP-I-00833,Auto Loan,RETAIL,2025-12-01,2030-11-29,69940.21642112818,61744.706963981065,0.0,0.09920106401526474,0,0,0,0,0,Vehicle,52535.815918164066,1.1752878657135895,,FL
2026-06-30,LN-000160,CP-I-01271,Mortgage,RETAIL,2020-08-18,2050-08-05,453265.579900221,371858.5346010145,0.0,0.20687934456814672,0,0,0,0,0,Residential Real Estate,413401.54665863665,0.8995092969695008,,FL
2026-06-30,LN-000161,CP-C-00091,Commercial Term Loan,COMMERCIAL,2024-10-17,2031-10-14,2596640.311381414,2171942.267845563,0.0,0.19569540970115762,0,0,0,0,0,Business Assets,2244837.887218071,0.9675274460630009,BBB-,GA
2026-06-30,LN-000162,CP-C-00469,Commercial Real Estate,COMMERCIAL,2022-09-08,2037-09-01,1806653.1785206592,1422749.3845661397,0.0,0.045993805480718436,0,0,0,0,0,Commercial Real Estate,1245302.2661618546,1.1424932108661414,BBB,VA
2026-06-30,LN-000163,CP-C-00218,Revolving Credit Facility,COMMERCIAL,2025-06-11,2035-06-07,1217153.6681465255,1304017.9961245607,422434.8880445047,0.11997866275050817,0,0,0,0,0,Unsecured,0.0,,BBB-,VA
2026-06-30,LN-000164,CP-C-00380,Commercial Term Loan,COMMERCIAL,2023-05-11,2030-05-07,312742.94483119884,202381.10512049418,0.0,0.04936652589388301,0,0,0,0,0,Business Assets,200683.02888308742,1.0084614839972144,BBB,GA
2026-06-30,LN-000165,CP-I-00602,Mortgage,RETAIL,2023-08-20,2053-08-06,160048.15662584026,145927.16894595118,0.0,0.16822428587377664,0,1,0,0,0,Residential Real Estate,122920.8061699479,1.1871641058405942,,NY
2026-06-30,LN-000166,CP-C-00152,Commercial Term Loan,COMMERCIAL,2020-06-19,2027-06-16,2091580.691020737,631087.2776405221,0.0,0.08799706522737237,0,0,0,0,0,Business Assets,586056.195776624,1.076837481095519,BBB-,TX
2026-06-30,LN-000167,CP-I-00858,Personal Loan,RETAIL,2023-05-31,2027-05-29,31558.2292849108,12193.011580730752,0.0,0.04407785588676731,0,0,0,0,0,Unsecured,0.0,,,NY
2026-06-30,LN-000168,CP-I-01125,Mortgage,RETAIL,2021-10-28,2051-10-15,338089.5820171577,290350.1380380355,0.0,0.134953957417177,0,0,0,0,0,Residential Real Estate,244900.6944656252,1.1855831551298017,,VA
2026-06-30,LN-000169,CP-I-00535,Mortgage,RETAIL,2021-03-19,2051-03-06,532445.1850982519,448039.2014949811,0.0,0.07494835583875037,0,0,0,0,0,Residential Real Estate,369033.621085417,1.2140877575793492,,CA
2026-06-30,LN-000170,CP-I-00957,Mortgage,RETAIL,2023-04-07,2053-03-24,196754.74369615427,173427.21613834857,0.0,0.12277356456671376,0,0,0,0,0,Residential Real Estate,185095.34087598894,0.9369615427248499,,NC
2026-06-30,LN-000171,CP-I-01544,Auto Loan,RETAIL,2021-06-17,2026-06-15,49945.75522527141,12842.206079952124,0.0,0.13476635987285918,0,1,0,0,0,Vehicle,9765.504645647476,1.315058109738952,,NC
2026-06-30,LN-000172,CP-C-00340,Commercial Real Estate,COMMERCIAL,2022-02-18,2037-02-11,5125804.233813548,3997561.006429462,0.0,0.1471355195054571,0,0,0,0,0,Commercial Real Estate,4752148.694319867,0.8412112632771055,BB+,TX
2026-06-30,LN-000173,CP-I-00640,Auto Loan,RETAIL,2024-08-11,2029-08-09,49025.87211849594,35422.50674394428,0.0,0.04177203463787037,0,0,0,0,0,Vehicle,32197.75714434742,1.1001544792433777,,NY
2026-06-30,LN-000174,CP-C-00582,Commercial Term Loan,COMMERCIAL,2020-11-30,2027-11-27,830388.9689738622,296794.9524320128,0.0,0.21368043257827316,0,0,0,0,0,Business Assets,249890.82724422097,1.1876984669867532,BBB+,NY
2026-06-30,LN-000175,CP-C-00088,Commercial Term Loan,COMMERCIAL,2020-02-21,2027-02-17,719613.8049877721,202990.34109909405,0.0,0.17051431625620658,0,0,0,0,0,Business Assets,160842.39794078955,1.262044981285471,BBB,TX
2026-06-30,LN-000176,CP-C-00602,Commercial Term Loan,COMMERCIAL,2022-09-21,2029-09-17,1229575.9348372696,715068.9402975172,0.0,0.05521180689201669,0,0,0,0,0,Business Assets,545029.1691427111,1.3119828823515365,BBB,NY
2026-06-30,LN-000177,CP-C-00018,Commercial Real Estate,COMMERCIAL,2020-10-18,2035-10-12,4913096.71011465,3444878.1007561623,0.0,0.1620026279814767,0,0,0,0,0,Commercial Real Estate,4675806.7347799875,0.7367451856237286,A,FL
2026-06-30,LN-000178,CP-C-00134,Revolving Credit Facility,COMMERCIAL,2020-03-28,2030-03-24,1278551.542716894,906694.4622283439,534540.5368399116,0.1719196495399418,0,0,0,0,0,Unsecured,0.0,,BBB-,TX
2026-06-30,LN-000179,CP-I-00639,Credit Card,RETAIL,2023-06-20,2033-06-15,9802.376815176465,6030.263730775341,14261.26380166051,0.19356015493125708,0,0,0,0,0,Unsecured,0.0,,,GA
2026-06-30,LN-000180,CP-C-00359,Commercial Term Loan,COMMERCIAL,2021-02-02,2028-01-30,939418.1380871115,361658.7142787168,0.0,0.12417290669301032,0,0,0,0,0,Business Assets,480984.58372624015,0.7519133180463025,BBB,TX
2026-06-30,LN-000181,CP-C-00081,Commercial Real Estate,COMMERCIAL,2024-06-03,2039-05-28,2027340.4665290713,1798203.0832797727,0.0,0.07703643208050423,0,0,0,0,0,Commercial Real Estate,1739283.4796669458,1.0338757909803808,BBB,CA
2026-06-30,LN-000182,CP-C-00298,Commercial Real Estate,COMMERCIAL,2024-11-04,2039-10-29,6062211.792298457,5448328.338010617,0.0,0.08431502753144984,0,0,0,0,0,Commercial Real Estate,4163771.5192663777,1.308507998769963,BBB,GA
2026-06-30,LN-000183,CP-I-00982,Personal Loan,RETAIL,2022-05-11,2026-05-09,12238.24194427126,3349.886573228124,0.0,0.07134805361325189,0,0,0,0,0,Unsecured,0.0,,,GA
2026-06-30,LN-000184,CP-I-01345,Credit Card,RETAIL,2025-02-23,2035-02-19,8978.097725647229,9150.607186611602,3560.4848211477147,0.1214004133691135,0,0,0,0,0,Unsecured,0.0,,,VA
2026-06-30,LN-000185,CP-C-00377,Commercial Real Estate,COMMERCIAL,2019-12-01,2034-11-24,6682457.274992935,4295701.214476642,0.0,0.1021300822365799,0,0,0,0,0,Commercial Real Estate,5815646.407196584,0.7386455285797495,BBB-,CA
2026-06-30,LN-000186,CP-I-01329,Credit Card,RETAIL,2024-12-08,2034-12-04,8612.656685848511,7676.56494673967,3137.1609049175813,0.10792944376772293,0,0,0,0,0,Unsecured,0.0,,,FL
2026-06-30,LN-000187,CP-I-00936,Auto Loan,RETAIL,2021-07-09,2026-07-07,25172.381080124454,6755.012625547661,0.0,0.21208855690088957,15,1,0,0,0,Vehicle,6477.21276450254,1.0428887966391291,,FL
2026-06-30,LN-000188,CP-C-00403,Revolving Credit Facility,COMMERCIAL,2025-04-19,2035-04-15,378040.9915628848,369996.76651564543,150370.1389964001,0.07139082689500194,45,1,0,0,0,Unsecured,0.0,,A,CA
2026-06-30,LN-000189,CP-I-01550,Mortgage,RETAIL,2024-06-24,2054-06-11,293687.0433814358,287954.85378429724,0.0,0.1692036009802378,0,0,0,0,0,Residential Real Estate,321803.7628544117,0.8948150612973779,,NC
2026-06-30,LN-000190,CP-I-01414,Mortgage,RETAIL,2023-04-20,2053-04-06,166419.42019440272,149931.49400126707,0.0,0.0505091541410778,0,0,0,0,0,Residential Real Estate,154463.34710097365,0.9706606571412435,,CA
2026-06-30,LN-000191,CP-I-00767,Personal Loan,RETAIL,2024-08-19,2028-08-17,7655.153738508374,4675.271597273872,0.0,0.15404263190827766,0,0,0,0,0,Unsecured,0.0,,,VA
2026-06-30,LN-000192,CP-C-00262,Equipment Lease,COMMERCIAL,2020-02-29,2025-02-26,557742.5894107303,150643.79962059984,0.0,0.15714081691370924,0,0,0,0,0,Equipment,119429.3940998108,1.261362839157521,BBB-,VA
2026-06-30,LN-000193,CP-I-00630,Mortgage,RETAIL,2025-08-19,2055-08-06,301089.89866716263,297598.96770259365,0.0,0.06701841499234545,0,1,0,0,0,Residential Real Estate,240520.94361058495,1.2373099956917715,,FL
2026-06-30,LN-000194,CP-I-00791,Auto Loan,RETAIL,2023-05-30,2028-05-27,27947.068761126156,14509.883676601603,0.0,0.1373188346079729,0,0,0,0,0,Vehicle,19129.493904180024,0.7585084973644294,,TX
2026-06-30,LN-000195,CP-I-01425,Mortgage,RETAIL,2022-08-06,2052-07-23,407961.1114411221,357386.16922566696,0.0,0.16972951483130938,0,0,0,0,0,Residential Real Estate,386924.65108799515,0.9236583097528969,,CA
2026-06-30,LN-000196,CP-C-00631,Revolving Credit Facility,COMMERCIAL,2022-02-27,2032-02-23,899175.4365042584,1163156.9474809992,295615.1865065107,0.1787868870308898,0,0,0,0,0,Unsecured,0.0,,BBB-,FL
2026-06-30,LN-000197,CP-C-00325,Commercial Real Estate,COMMERCIAL,2023-10-14,2038-10-07,2247056.516932935,1880332.2363851047,0.0,0.16571114374195384,0,0,0,0,0,Commercial Real Estate,2164454.2787684407,0.8687327123652622,BBB,CA
2026-06-30,LN-000198,CP-I-00300,Personal Loan,RETAIL,2025-04-01,2029-03-30,8955.9154677946,6978.109549945213,0.0,0.11434564461479721,0,0,0,0,0,Unsecured,0.0,,,NY
2026-06-30,LN-000199,CP-C-00246,Revolving Credit Facility,COMMERCIAL,2024-07-12,2034-07-08,290035.96927961276,104126.25957680609,335024.5072718724,0.04982846921272061,0,0,0,0,0,Unsecured,0.0,,BBB-,NC
2026-06-30,LN-000200,CP-C-00001,Equipment Lease,COMMERCIAL,2021-06-30,2026-06-28,890446.2676122149,227925.7255696657,0.0,0.09588902219488502,0,0,0,0,0,Equipment,248753.3902721011,0.9162718358143667,BBB+,NC
2026-06-30,LN-000201,CP-I-00964,Credit Card,RETAIL,2020-12-04,2030-11-30,5163.827718018438,4611.064179563036,1887.6263462415227,0.1358764753004301,0,0,0,0,0,Unsecured,0.0,,,NY
2026-06-30,LN-000202,CP-I-00489,Personal Loan,RETAIL,2020-08-06,2024-08-04,36543.29356787736,9286.65302568639,0.0,0.18436460624635914,0,0,0,0,0,Unsecured,0.0,,,GA
2026-06-30,LN-000203,CP-C-00148,Commercial Term Loan,COMMERCIAL,2022-12-19,2029-12-15,1300359.7875847365,750634.6862115356,0.0,0.11812306351824992,0,0,0,0,0,Business Assets,744822.5217993946,1.0078034219455387,BBB+,NY
2026-06-30,LN-000204,CP-I-01122,Credit Card,RETAIL,2022-08-22,2032-08-17,3208.4995118301376,3497.768452422633,728.2640331586176,0.16810188640067972,0,0,0,0,0,Unsecured,0.0,,,NC
2026-06-30,LN-000205,CP-I-00929,Credit Card,RETAIL,2025-08-07,2035-08-03,13852.197138639858,16531.345219573028,12240.53953344133,0.18180454138459126,0,0,0,0,0,Unsecured,0.0,,,GA
2026-06-30,LN-000206,CP-I-01098,Auto Loan,RETAIL,2025-07-14,2030-07-12,56186.73991559026,46244.62338288232,0.0,0.08260828628918569,0,0,0,0,0,Vehicle,62101.22437209193,0.7446652437285035,,GA
2026-06-30,LN-000207,CP-I-00675,Mortgage,RETAIL,2021-09-06,2051-08-24,293927.1376796232,261673.16838804865,0.0,0.0976941389594985,0,1,0,0,0,Residential Real Estate,282735.08645746554,0.9255065286260981,,FL
2026-06-30,LN-000208,CP-I-00610,Auto Loan,RETAIL,2022-06-05,2027-06-03,29865.701186210455,10534.329716748674,0.0,0.13877911105238594,30,1,0,0,0,Vehicle,8464.94774218259,1.2444648257252582,,GA
2026-06-30,LN-000209,CP-I-01088,Auto Loan,RETAIL,2020-02-19,2025-02-16,32722.63814588753,8503.146240340728,0.0,0.18218275730710923,0,1,0,0,0,Vehicle,7539.496008737254,1.1278136138657988,,TX
2026-06-30,LN-000210,CP-I-00314,Mortgage,RETAIL,2023-05-24,2053-05-10,471470.7211170078,434014.83340365655,0.0,0.05092673893185882,0,0,0,0,0,Residential Real Estate,367588.2875841581,1.1807090923817596,,NC
2026-06-30,LN-000211,CP-C-00620,Revolving Credit Facility,COMMERCIAL,2020-09-06,2030-09-02,1482229.2146373733,1220982.8524140676,1370160.4689327667,0.09434781526146027,0,0,0,0,0,Unsecured,0.0,,BBB,FL
2026-06-30,LN-000212,CP-C-00378,Equipment Lease,COMMERCIAL,2023-01-08,2028-01-06,262108.23387837227,118001.7180020174,0.0,0.0606766267639766,0,0,0,0,0,Equipment,105748.63037405364,1.115869941621203,AA,TX
2026-06-30,LN-000213,CP-I-00804,Personal Loan,RETAIL,2025-09-22,2029-09-20,14747.13679359911,12257.984777171525,0.0,0.1538694670439709,0,1,0,0,0,Unsecured,0.0,,,CA
2026-06-30,LN-000214,CP-C-00097,Revolving Credit Facility,COMMERCIAL,2026-01-31,2036-01-27,3477212.3184510176,3456185.0360025777,1989144.807556477,0.1396615301283658,0,0,0,0,0,Unsecured,0.0,,BBB,NC
2026-06-30,LN-000215,CP-C-00135,Revolving Credit Facility,COMMERCIAL,2022-06-19,2032-06-14,412342.7642749717,179242.1873463309,494898.7015408349,0.08678127163867551,0,0,0,0,0,Unsecured,0.0,,BBB,FL
2026-06-30,LN-000216,CP-C-00145,Commercial Real Estate,COMMERCIAL,2020-04-25,2035-04-19,5581695.152694506,3649235.4682727237,0.0,0.04434487328328393,0,0,0,0,0,Commercial Real Estate,4341086.108709922,0.8406272939278779,AA,NY
2026-06-30,LN-000217,CP-I-00980,Mortgage,RETAIL,2023-12-19,2053-12-05,135307.33017114966,124926.7223548347,0.0,0.21769422583149015,0,0,0,0,0,Residential Real Estate,126860.6361695359,0.9847556036837406,,NY
2026-06-30,LN-000218,CP-I-01596,Auto Loan,RETAIL,2026-05-29,2031-05-27,91666.18047340107,87029.25877680558,0.0,0.0733748403837523,0,0,0,0,0,Vehicle,102003.38066821148,0.8531997489366304,,NC
2026-06-30,LN-000219,CP-I-00661,Auto Loan,RETAIL,2021-02-10,2026-02-08,41620.30795023705,10944.334005541334,0.0,0.0544901599151053,0,1,0,0,0,Vehicle,9602.694357071005,1.1397149173536283,,NY
2026-06-30,LN-000220,CP-I-00375,Mortgage,RETAIL,2026-03-01,2056-02-16,381814.4292848173,368666.4445469193,0.0,0.14512659541890202,0,0,0,0,0,Residential Real Estate,459824.52406850294,0.8017546373668334,,GA
2026-06-30,LN-000221,CP-I-00147,Mortgage,RETAIL,2024-01-27,2054-01-13,145627.84951229513,131258.4025005852,0.0,0.11060973275603389,0,0,0,0,0,Residential Real Estate,99168.40668460199,1.3235909186082129,,NY
2026-06-30,LN-000222,CP-C-00461,Equipment Lease,COMMERCIAL,2023-07-29,2028-07-26,932948.9606708336,484110.2311359562,0.0,0.05292312517303133,0,0,0,0,0,Equipment,610794.6686853397,0.7925907935279524,BB+,FL
2026-06-30,LN-000223,CP-I-01378,Mortgage,RETAIL,2026-05-19,2056-05-05,775651.1288832832,757853.6334992829,0.0,0.08241836000704689,0,0,0,0,0,Residential Real Estate,589680.612839314,1.285193403002034,,CA
2026-06-30,LN-000224,CP-C-00394,Commercial Term Loan,COMMERCIAL,2024-11-28,2031-11-25,4338973.2763875965,3515734.204871762,0.0,0.1639744455320542,0,0,0,0,0,Business Assets,4044749.2140181214,0.8692094413881283,BBB,CA
2026-06-30,LN-000225,CP-I-01591,Mortgage,RETAIL,2019-10-01,2049-09-17,213035.81707764269,171526.95476264597,0.0,0.09035184045082961,0,0,0,0,0,Residential Real Estate,175985.58149542857,0.9746648180214785,,GA
2026-06-30,LN-000226,CP-I-01148,Auto Loan,RETAIL,2022-07-29,2027-07-27,100845.08989554232,38561.213625314565,0.0,0.1899139392896888,0,0,0,0,0,Vehicle,43021.94065442658,0.8963150671202219,,NC
