run_id,as_of_date,instrument_id,counterparty_id,product_type,scenario,scenario_weight,stage,pd_12m,pd_applied,lgd,ead,scenario_ecl,weighted_ecl
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000130,CP-I-01198,Auto Loan,Baseline,0.7,1,0.060577516818958066,0.060577516818958066,0.5276260911126636,32394.7684515122,1035.410608226076,724.7874257582531
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000131,CP-I-01322,Credit Card,Baseline,0.7,2,0.10062361588072119,0.43237682301250835,0.62,8220.811382978853,2203.782751181626,1542.647925827138
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000132,CP-I-00680,Credit Card,Baseline,0.7,1,0.012505125984125016,0.012505125984125016,0.62,8562.469113482897,66.38634809955538,46.47044366968876
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000133,CP-I-00506,Mortgage,Baseline,0.7,2,0.07920015465719528,0.48320071822687116,0.2936594201455725,276354.5129698226,39213.72232236481,27449.605625655367
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000134,CP-I-01386,Auto Loan,Baseline,0.7,2,0.23846891583042995,0.42007040784351923,0.5876907659839408,11022.530625469437,2721.1486665801935,1904.8040666061354
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000135,CP-C-00375,Equipment Lease,Baseline,0.7,1,0.037191186148383244,0.037191186148383244,0.32653497442469454,108475.49896807622,1317.3506514339736,922.1454560037814
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000136,CP-C-00644,Commercial Term Loan,Baseline,0.7,1,0.021891340573503188,0.021891340573503188,0.5270098524689801,1679736.1442644321,19379.035547863423,13565.324883504396
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000137,CP-I-01636,Mortgage,Baseline,0.7,1,0.021656647505238005,0.021656647505238005,0.2505182900461242,466378.3343542891,2530.2826263560632,1771.1978384492443
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000138,CP-C-00308,Commercial Term Loan,Baseline,0.7,1,0.033211915444641485,0.03321191544464153,0.5018783299450869,1868295.13105209,31141.37969337543,21798.9657853628
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000139,CP-I-00046,Credit Card,Baseline,0.7,1,0.06968513980643576,0.06968513980643576,0.62,17359.516675546565,750.0142148347214,525.009950384305
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000140,CP-I-00105,Auto Loan,Baseline,0.7,1,0.05116592549277084,0.05116592549277088,0.39270159370896307,9277.521575138388,186.41268885389619,130.48888219772732
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000141,CP-I-01016,Personal Loan,Baseline,0.7,2,0.10878102838436679,0.20572874463237312,0.62,7094.102061520811,904.865641074576,633.4059487522032
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000142,CP-I-00226,Auto Loan,Baseline,0.7,1,0.0180251526704303,0.0180251526704303,0.4748809193101717,21073.146092204315,180.38193848602114,126.2673569402148
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000143,CP-I-01628,Mortgage,Baseline,0.7,1,0.026845628568023853,0.02684562856802386,0.5883926700316098,373831.09479785827,5904.950392953471,4133.4652750674295
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000144,CP-C-00200,Equipment Lease,Baseline,0.7,1,0.04046299858550129,0.04046299858550129,0.39711037625057233,465567.3116418976,7480.864335895544,5236.6050351268805
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000145,CP-C-00535,Revolving Credit Facility,Baseline,0.7,1,0.04483785576972394,0.04483785576972399,0.62,754608.9790821136,20977.730111305937,14684.411077914154
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000146,CP-C-00007,Equipment Lease,Baseline,0.7,1,0.028655497611321565,0.02865549761132158,0.4896092925636224,277280.91748773993,3890.2506938168185,2723.175485671773
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000147,CP-I-01023,Auto Loan,Baseline,0.7,1,0.056145570459135784,0.05614557045913582,0.2641883609060296,8798.100372276995,130.50227764939785,91.3515943545785
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000148,CP-I-01157,Personal Loan,Baseline,0.7,2,0.10695382678330836,0.20246853250302277,0.62,6491.312109025625,814.8575907747825,570.4003135423477
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000149,CP-I-00208,Auto Loan,Baseline,0.7,2,0.10056266659636888,0.3168005776068723,0.2552168351883543,53729.404445882465,4344.174984085128,3040.9224888595895
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000150,CP-I-01209,Personal Loan,Baseline,0.7,1,0.014375081856444571,0.014375081856444571,0.62,4026.9279473576526,35.890199701427754,25.123139790999428
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000151,CP-C-00075,Commercial Term Loan,Baseline,0.7,1,0.027144066276604102,0.02714406627660415,0.28688600610703957,227363.54824552278,1770.5374194167914,1239.376193591754
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000152,CP-C-00552,Commercial Real Estate,Baseline,0.7,1,0.05858051286978075,0.05858051286978075,0.3505969474143878,4808524.087562266,98758.18413290766,69130.72889303535
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000153,CP-I-01036,Auto Loan,Baseline,0.7,1,0.05338965174802176,0.053389651748021794,0.33361775612615896,17033.950284718598,303.40422238334924,212.38295566834447
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000154,CP-C-00120,Commercial Real Estate,Baseline,0.7,1,0.02147648296964572,0.02147648296964577,0.41225025037309915,132464.52533614295,1172.7992447651866,820.9594713356306
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000155,CP-I-00453,Mortgage,Baseline,0.7,2,0.07181318660149681,0.44908683157483587,0.3852298788122561,136255.88534143454,23572.495126007903,16500.746588205533
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000156,CP-C-00517,Revolving Credit Facility,Baseline,0.7,1,0.04483979110079598,0.04483979110079598,0.62,443013.4185026799,12316.070067115996,8621.249046981196
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000157,CP-C-00040,Revolving Credit Facility,Baseline,0.7,1,0.04987861985311146,0.04987861985311148,0.62,770356.6039075239,23823.081002535164,16676.156701774613
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000158,CP-C-00569,Commercial Term Loan,Baseline,0.7,1,0.024941641253685854,0.024941641253685854,0.47275458007557725,378325.5948659067,4460.941180539769,3122.6588263778385
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000159,CP-I-00833,Auto Loan,Baseline,0.7,1,0.05657739098943056,0.0565773909894306,0.5164083261424742,61744.706963981065,1803.9973124909986,1262.798118743699
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000160,CP-I-01271,Mortgage,Baseline,0.7,1,0.05274019523161438,0.05274019523161438,0.36473011333322547,371858.5346010145,7153.047487307158,5007.133241115011
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000161,CP-C-00091,Commercial Term Loan,Baseline,0.7,1,0.04959903975169253,0.04959903975169255,0.40214009533465056,2171942.267845563,43321.044799431715,30324.7313596022
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000162,CP-C-00469,Commercial Real Estate,Baseline,0.7,1,0.04660767095670183,0.04660767095670183,0.4983712659763778,1422749.3845661397,33047.51454573183,23133.26018201228
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000163,CP-C-00218,Revolving Credit Facility,Baseline,0.7,1,0.0519571920785359,0.0519571920785359,0.62,1557478.9289512634,50171.78375927176,35120.248631490234
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000164,CP-C-00380,Commercial Term Loan,Baseline,0.7,1,0.04040851419286852,0.04040851419286852,0.4246538161984679,202381.10512049418,3472.784834067043,2430.94938384693
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000165,CP-I-00602,Mortgage,Baseline,0.7,2,0.18840748522770226,0.8117633160918648,0.5229402582123268,145927.16894595118,61946.62579292003,43362.638055044015
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000166,CP-C-00152,Commercial Term Loan,Baseline,0.7,1,0.04637517285544122,0.04637517285544124,0.4622606146025355,631087.2776405221,13528.880444052365,9470.216310836655
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000167,CP-I-00858,Personal Loan,Baseline,0.7,1,0.05104689639032519,0.051046896390325225,0.62,12193.011580730752,385.897547285511,270.1282830998577
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000168,CP-I-01125,Mortgage,Baseline,0.7,1,0.01989640769099078,0.01989640769099078,0.5220707353213909,290350.1380380355,3015.9633362266745,2111.174335358672
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000169,CP-I-00535,Mortgage,Baseline,0.7,1,0.018494167332212045,0.018494167332212097,0.5377482666686422,448039.2014949811,4455.842345976653,3119.089642183657
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000170,CP-I-00957,Mortgage,Baseline,0.7,1,0.050487402816712025,0.050487402816712046,0.38532884849866744,173427.21613834857,3373.8969036038516,2361.7278325226957
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000171,CP-I-01544,Auto Loan,Baseline,0.7,2,0.13585693092471307,0.2532567561691439,0.5932819603564237,12842.206079952124,1929.5756850837442,1350.7029795586209
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000172,CP-C-00340,Commercial Real Estate,Baseline,0.7,1,0.07200430932843771,0.07200430932843771,0.33266619480240806,3997561.006429462,95755.17618706616,67028.62333094631
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000173,CP-I-00640,Auto Loan,Baseline,0.7,1,0.07613387806319888,0.07613387806319888,0.4750849635838578,35422.50674394428,1281.2342186195408,896.8639530336785
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000174,CP-C-00582,Commercial Term Loan,Baseline,0.7,1,0.0380646298851846,0.0380646298851846,0.5232341568427143,296794.9524320128,5911.180339605513,4137.826237723859
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000175,CP-C-00088,Commercial Term Loan,Baseline,0.7,1,0.02921170480426868,0.029211704804268712,0.564124739707009,202990.34109909405,3345.087040462288,2341.5609283236013
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000176,CP-C-00602,Commercial Term Loan,Baseline,0.7,1,0.04091285522800126,0.04091285522800126,0.5915905852933452,715068.9402975172,17307.285486323304,12115.099840426312
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000177,CP-C-00018,Commercial Real Estate,Baseline,0.7,1,0.02100751577153682,0.02100751577153682,0.27520985209305077,3444878.1007561623,19916.47767971844,13941.534375802907
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000178,CP-C-00134,Revolving Credit Facility,Baseline,0.7,1,0.04582228774621699,0.045822287746216994,0.62,1227418.7843322908,34870.74476688737,24409.52133682116
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000179,CP-I-00639,Credit Card,Baseline,0.7,1,0.008110140871084384,0.008110140871084415,0.62,14587.022011771647,73.34773811114789,51.34341667780352
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000180,CP-C-00359,Commercial Term Loan,Baseline,0.7,1,0.03774395082253305,0.03774395082253305,0.2835523249254664,361658.7142787168,3870.610801565051,2709.4275610955356
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000181,CP-C-00081,Commercial Real Estate,Baseline,0.7,1,0.03771667205865063,0.03771667205865063,0.4386316850392095,1798203.0832797727,29748.98165406859,20824.28715784801
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000182,CP-C-00298,Commercial Real Estate,Baseline,0.7,1,0.035566717978547775,0.035566717978547824,0.5896793993234797,5448328.338010617,114267.5771680319,79987.30401762233
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000183,CP-I-00982,Personal Loan,Baseline,0.7,1,0.020468802604425813,0.02046880260442585,0.62,3349.886573228124,42.51226354906627,29.758584484346386
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000184,CP-I-01345,Credit Card,Baseline,0.7,1,0.0768080658569867,0.07680806585698674,0.62,11286.89807930023,537.4933828175133,376.24536797225926
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000185,CP-C-00377,Commercial Real Estate,Baseline,0.7,1,0.06543015824534197,0.06543015824534197,0.27625504071886225,4295701.214476642,77646.56511506093,54352.59558054265
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000186,CP-I-01329,Credit Card,Baseline,0.7,1,0.03592759416331846,0.03592759416331848,0.62,9558.861489690218,212.9246756842777,149.04727297899439
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000187,CP-I-00936,Auto Loan,Baseline,0.7,2,0.21937673124043622,0.3906273122711339,0.44358883815152106,6755.012625547661,1170.4945076106599,819.3461553274618
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000188,CP-C-00403,Revolving Credit Facility,Baseline,0.7,2,0.0613744881033744,0.3975252730986937,0.62,460218.84991348546,113428.14687815552,79399.70281470886
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000189,CP-I-01550,Mortgage,Baseline,0.7,1,0.022681063693766216,0.022681063693766216,0.3621482837135579,287954.85378429724,2365.2347604992533,1655.6643323494773
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000190,CP-I-01414,Mortgage,Baseline,0.7,1,0.04729981801627501,0.04729981801627503,0.403863361427684,149931.49400126707,2864.090877804128,2004.8636144628895
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000191,CP-I-00767,Personal Loan,Baseline,0.7,1,0.014411067309445075,0.01441106730944508,0.62,4675.271597273872,41.77290528051536,29.24103369636075
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000192,CP-C-00262,Equipment Lease,Baseline,0.7,1,0.05104548238478592,0.05104548238478592,0.5637495615366366,150643.79962059984,4335.056783829239,3034.5397486804673
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000193,CP-I-00630,Mortgage,Baseline,0.7,2,0.09103730937418791,0.5340187307954806,0.5505204976304743,297598.96770259365,87490.60192532939,61243.42134773057
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000194,CP-I-00791,Auto Loan,Baseline,0.7,1,0.05520900875700069,0.055209008757000744,0.28717967355043617,14509.883676601603,230.05282887691527,161.03698021384068
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000195,CP-I-01425,Mortgage,Baseline,0.7,1,0.04147113537962713,0.04147113537962713,0.37801207036409334,357386.16922566696,5602.596355560278,3921.8174488921945
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000196,CP-C-00631,Revolving Credit Facility,Baseline,0.7,1,0.04698129751044332,0.04698129751044333,0.62,1340526.0593849055,39047.38524220797,27333.16966954558
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000197,CP-C-00325,Commercial Real Estate,Baseline,0.7,1,0.03538678566641328,0.03538678566641329,0.34780299180089425,1880332.2363851047,23142.43330146711,16199.703311026977
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000198,CP-I-00300,Personal Loan,Baseline,0.7,1,0.0817923641464668,0.08179236414646684,0.62,6978.109549945213,353.8687679650952,247.7081375755666
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000199,CP-C-00246,Revolving Credit Facility,Baseline,0.7,1,0.04845231857623191,0.04845231857623191,0.62,305140.96393992956,9166.568061195096,6416.597642836567
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000200,CP-C-00001,Equipment Lease,Baseline,0.7,1,0.015618061606956873,0.01561806160695689,0.3739495096979017,227925.7255696657,1331.1697676272468,931.8188373390726
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000201,CP-I-00964,Credit Card,Baseline,0.7,1,0.01897278278754325,0.01897278278754325,0.62,5743.63998730795,67.56315701120566,47.29420990784396
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000202,CP-I-00489,Personal Loan,Baseline,0.7,1,0.05019857316855163,0.05019857316855163,0.62,9286.65302568639,289.0295734685391,202.32070142797738
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000203,CP-C-00148,Commercial Term Loan,Baseline,0.7,1,0.03127869267259672,0.03127869267259675,0.4242918820700463,750634.6862115356,9961.894645248627,6973.326251674039
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000204,CP-I-01122,Credit Card,Baseline,0.7,1,0.019928559815882513,0.019928559815882513,0.62,3934.7268723178036,48.616332697170314,34.03143288801922
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000205,CP-I-00929,Credit Card,Baseline,0.7,1,0.015524333059439047,0.015524333059439047,0.62,23875.668939637824,229.80537871422175,160.8637650999552
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000206,CP-I-01098,Auto Loan,Baseline,0.7,1,0.04257686326592175,0.042576863265921805,0.27956588405067695,46244.62338288232,550.4515288005865,385.31607016041056
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000207,CP-I-00675,Mortgage,Baseline,0.7,2,0.09851882016822747,0.5638324866476414,0.37902859074435397,261673.16838804865,55921.815064488634,39145.27054514204
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000208,CP-I-00610,Auto Loan,Baseline,0.7,2,0.05447910483568417,0.10599023680767095,0.5544556541488921,10534.329716748674,619.0697544206454,433.34882809445173
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000209,CP-I-01088,Auto Loan,Baseline,0.7,2,0.10533587643738025,0.1995761060099296,0.4902974876261894,8503.146240340728,832.0470034692275,582.4329024284592
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000210,CP-I-00314,Mortgage,Baseline,0.7,1,0.02137031709242577,0.02137031709242577,0.5193900008099679,434014.83340365655,4817.360234978055,3372.1521644846384
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000211,CP-C-00620,Revolving Credit Facility,Baseline,0.7,1,0.040258339520573526,0.04025833952057356,0.62,2043079.1337737276,50995.60352961448,35696.92247073013
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000212,CP-C-00378,Equipment Lease,Baseline,0.7,1,0.017781880240625818,0.017781880240625818,0.4837284678916617,118001.7180020174,1015.0037764026986,710.502643481889
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000213,CP-I-00804,Personal Loan,Baseline,0.7,2,0.066927092250951,0.2003395367786256,0.62,12257.984777171525,1522.570575100752,1065.7994025705264
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000214,CP-C-00097,Revolving Credit Facility,Baseline,0.7,1,0.03015536140573992,0.030155361405739933,0.62,4649671.920536464,86931.77305277674,60852.24113694372
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000215,CP-C-00135,Revolving Credit Facility,Baseline,0.7,1,0.033990182574998,0.033990182574998,0.62,476181.40827083186,10035.005663686048,7024.5039645802335
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000216,CP-C-00145,Commercial Real Estate,Baseline,0.7,1,0.021821728788179826,0.021821728788179826,0.3323450116603329,3649235.4682727237,26465.50624013253,18525.85436809277
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000217,CP-I-00980,Mortgage,Baseline,0.7,1,0.02279896277620281,0.022798962776202858,0.41161558202605736,124926.7223548347,1172.3633742457532,820.6543619720272
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000218,CP-I-01596,Auto Loan,Baseline,0.7,1,0.03447038795159356,0.03447038795159356,0.3392598619151468,87029.25877680558,1017.7566223229163,712.4296356260414
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000219,CP-I-00661,Auto Loan,Baseline,0.7,2,0.14261037334012733,0.26488302809604425,0.4968432045444956,10944.334005541334,1440.3327158854115,1008.232901119788
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000220,CP-I-00375,Mortgage,Baseline,0.7,1,0.0262348758003259,0.026234875800325907,0.3109650505517584,368666.4445469193,3007.628589348674,2105.3400125440717
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000221,CP-I-00147,Mortgage,Baseline,0.7,1,0.053311659473473216,0.05331165947347327,0.5979750052345172,131258.4025005852,4184.391844319333,2929.074291023533
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000222,CP-C-00461,Equipment Lease,Baseline,0.7,1,0.060820732991855815,0.060820732991855864,0.30592493644037383,484110.2311359562,9007.635199724205,6305.344639806944
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000223,CP-I-01378,Mortgage,Baseline,0.7,1,0.014415339035798355,0.014415339035798391,0.5768563716511188,757853.6334992829,6301.9926482407855,4411.394853768549
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000224,CP-C-00394,Commercial Term Loan,Baseline,0.7,1,0.0495912825523446,0.0495912825523446,0.3480651927634706,3515734.204871762,60685.08572300094,42479.560006100655
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000225,CP-I-01591,Mortgage,Baseline,0.7,1,0.07310211356035626,0.07310211356035626,0.40606564991181326,171526.95476264597,5091.650250966042,3564.155175676229
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000226,CP-I-01148,Auto Loan,Baseline,0.7,1,0.024269615150594157,0.024269615150594157,0.3629732869161221,38561.213625314565,339.694290774723,237.7860035423061
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000227,CP-C-00283,Equipment Lease,Baseline,0.7,2,0.10393192567492444,0.19706200617535097,0.48253449700207945,52159.10045029116,4959.767970546165,3471.837579382315
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000228,CP-I-00093,Auto Loan,Baseline,0.7,1,0.07515392493709608,0.07515392493709608,0.3307443031049525,6150.047481615694,152.87008529069013,107.00905970348309
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000229,CP-I-00485,Credit Card,Baseline,0.7,1,0.017376601050896064,0.017376601050896112,0.62,16220.72694252921,174.7538825182282,122.32771776275973
IFRS9_20260630_FINAL_V1,2026-06-30,LN-000230,CP-I-00522,Auto Loan,Baseline,0.7,1,0.046691543952450704,0.046691543952450704,0.3468382485414564,5331.799444657156,86.34536397899197,60.44175478529437
